supersense_category	text
noun.person	Olham
verb.motion	tensed
verb.stative	depended on
noun.person	Nelson
noun.person	Nelson
verb.communication	call out
verb.cognition	hold
noun.plant	branch
noun.person	Olham
noun.person	Peters
noun.person	Peters
noun.person	Olham
noun.person	Peters
verb.perception	aiming
noun.person	Peters
noun.person	Security men
noun.person	Peters
noun.person	Olham
verb.contact	Shoot
noun.person	Nelson
noun.person	Peters
verb.competition	Shoot
noun.person	Nelson
noun.person	Olham
verb.motion	goes off
verb.contact	Shut up
noun.person	Peters
verb.motion	bent down
verb.perception	poking
noun.person	Peters
noun.person	Olham
verb.emotion	assailed
noun.state	ashes
noun.body	Perspiration
noun.person	Nelson
noun.person	Nelson
noun.person	Peters
noun.person	Peters
verb.motion	strode
noun.person	Olham
noun.person	Olham
noun.person	Peters
noun.person	Olham
verb.motion	came along
verb.motion	run down
noun.person	Peters
verb.communication	murmured
noun.person	Olham
noun.person	Peters
noun.person	Olham
verb.contact	took out
verb.change	catch fire
verb.change	smoking
noun.person	Olham
noun.person	Peters
verb.motion	bent down
verb.contact	laid open
noun.body	tear
noun.person	Peters
noun.person	Peters
noun.person	Olham
verb.communication	broke off
noun.person	Olham
verb.cognition	demonstrate
noun.time	vacation
noun.person	Peters
verb.cognition	work out
noun.time	vacation
noun.person	Olham
noun.person	Peters
noun.person	Nelson
verb.stative	reached out
noun.person	Olham
verb.contact	go off
noun.group	demolition
noun.group	squad
noun.person	Nelson
verb.contact	grabbed hold
noun.person	Olham
noun.person	Nelson
verb.contact	holding on
noun.artifact	object
noun.person	Nelson
verb.change	killed
noun.person	Olham
noun.person	Olham
verb.body	chattered
noun.person	Olham
verb.perception	whirling
noun.communication	sentence
noun.location	Alpha Centauri
noun.person	Anderton
noun.person	Witwer
noun.attribute	formality
verb.communication	considered
noun.person	Ed
noun.person	Anderton
noun.communication	overture
verb.contact	hold on
noun.person	Witwer
verb.cognition	measuring
noun.time	couple
noun.person	Witwer
noun.person	Anderton
noun.person	Witwer
noun.person	Anderton
noun.communication	private opinion
noun.person	Witwer
noun.group	Senate
noun.person	Anderton
noun.person	Witwer
noun.person	Witwer
noun.person	Anderton
noun.person	assistant
verb.social	retire
noun.act	hesitation
noun.person	Anderton
noun.act	compulsion
verb.social	retire
noun.group	Precrime
noun.person	Witwer
noun.person	Anderton
verb.communication	cooled down
noun.person	Witwer
verb.change	goes
verb.perception	familiarize
noun.person	Anderton
noun.person	Witwer
noun.person	mutants
verb.social	abolished
noun.artifact	jails
noun.act	fines
verb.consumption	afforded
noun.act	lift
noun.person	Anderton
noun.communication	drawback
noun.cognition	methodology
verb.social	taking in
verb.social	broken
noun.person	Witwer
verb.communication	affirmed
verb.social	commit
noun.group	commission
noun.cognition	metaphysics
noun.artifact	lift
noun.act	crimes
noun.person	Anderton
verb.communication	went on
noun.artifact	detention camp
noun.person	criminals
noun.artifact	Doors
noun.artifact	analytical wing
verb.stative	rose
noun.artifact	receptors
noun.act	computing
noun.artifact	mechanisms
verb.change	restructured
noun.person	precogs
noun.person	Anderton
noun.person	idiots
verb.communication	babbling
verb.cognition	reassembled
verb.communication	transcribed
noun.communication	punchcards
verb.contact	ejected
noun.artifact	slots
noun.person	idiots
verb.body	babbled
verb.contact	imprisoned
noun.body	position
verb.communication	gibbering
verb.communication	contemplating
noun.communication	prophecies
noun.person	idiots
noun.person	Witwer
noun.feeling	shame
verb.communication	murmured
verb.communication	gesticulating
noun.person	Anderton
noun.person	Donna
verb.change	absorbs
verb.motion	shrivels
noun.communication	prophecies
verb.possession	pass on
noun.person	Witwer
noun.artifact	cards
verb.body	Frowning
noun.person	Anderton
verb.communication	concealing
noun.state	annoyance
noun.person	Witwer
verb.contact	pop
noun.person	Witwer
verb.communication	exclaimed
noun.time	span
noun.person	Anderton
verb.possession	pass
noun.person	Witwer
noun.person	Anderton
noun.artifact	cards
noun.act	crimes
noun.act	thefts
noun.possession	income
noun.act	evasion
noun.act	extortion
noun.group	Precrime
verb.social	cut down
noun.person	felonies
noun.person	culprit
noun.artifact	detention camp
verb.social	commit
noun.person	Witwer
noun.person	Anderton
noun.person	criminal
verb.cognition	carry
noun.person	Anderton
verb.contact	riffled
noun.artifact	cards
noun.person	Witwer
verb.change	returning
noun.person	Quietly Anderton
noun.artifact	stock market
noun.communication	packet
noun.artifact	cards
noun.person	Wally Page
noun.person	subordinate
noun.animal	monkey
noun.act	judgment
noun.person	As Page
noun.artifact	cards
noun.person	Witwer
noun.person	Anderton
noun.person	criminal
noun.motive	conscience
verb.motion	slip up
verb.change	dies
noun.person	Bitterly
noun.artifact	cards
noun.attribute	trust
verb.communication	tempted
noun.person	Witwer
verb.social	pick up
noun.artifact	cards
verb.motion	pops
noun.person	Army GHQ
noun.person	Anderton
verb.communication	broke off
verb.stative	tightening
noun.person	Witwer
noun.person	Anderton
noun.attribute	harshness
noun.attribute	flush
noun.person	Witwer
noun.person	Anderton
verb.communication	accused
noun.person	murderer
noun.communication	code punches
noun.person	Precrime Commissioner John A. Anderton
noun.person	Page
noun.person	Anderton
noun.person	Lisa
noun.person	Witwer
noun.person	Anderton
noun.person	Witwer
noun.artifact	police
noun.person	Lisa
noun.person	executive officer
noun.group	Precrime
noun.person	Witwer
noun.person	Anderton
verb.perception	Noticing
noun.person	Witwer
noun.person	Anderton
noun.person	accomplice
noun.group	Precrime
noun.person	Lisa
noun.group	conspiracy
noun.event	alteration
verb.contact	tear open
verb.communication	incriminate
noun.group	Army
verb.cognition	check over
noun.communication	cards
noun.attribute	discrepancy
verb.possession	appropriated
verb.possession	hand
noun.artifact	copies
noun.location	Page
noun.act	round - ups
verb.stative	elapse
verb.motion	pulled up
noun.person	Lisa
noun.person	Lisa
noun.person	Ed Witwer
noun.act	scrutiny
noun.person	coworker
noun.person	Warily
noun.person	Anderton
noun.person	Lisa
noun.person	Witwer
noun.group	staff
noun.person	Lisa
noun.person	Witwer
verb.stative	staying at
noun.communication	Wait
noun.person	Lisa
verb.emotion	Startled
noun.person	Anderton
verb.motion	backing off
noun.person	Witwer
noun.time	balance
noun.act	excuse
verb.motion	trail
noun.person	Anderton
noun.person	Lisa
verb.cognition	check over
noun.group	Army
verb.creation	think of
verb.contact	detaining
verb.motion	striding
noun.person	Lisa
verb.contact	Catching hold
verb.communication	exclaimed
verb.social	blocking
verb.body	acting
verb.communication	Ignoring
noun.person	Anderton
verb.social	framed
noun.group	Senate
verb.competition	getting
noun.person	Lisa
noun.artifact	moccasin
noun.person	Lisa
noun.feeling	dismay
noun.feeling	disbelief
noun.person	Darling
verb.change	faltered
noun.person	Ed Witwer
verb.social	frame
noun.state	trauma
verb.body	acting
verb.cognition	plotting
noun.person	Anderton
verb.contact	took out
verb.cognition	Examine
verb.change	drained out
noun.person	Anderton
noun.person	Witwer
noun.motive	pretext
verb.social	resign
noun.group	Senate
verb.stative	tightened
verb.possession	absorb
noun.group	Army
verb.perception	fell
noun.feeling	hostility
noun.feeling	resentment
noun.person	Witwer
verb.competition	pasture
noun.person	Witwer
noun.person	Lisa
noun.person	Darling
noun.person	Anderton
noun.act	head start
verb.motion	Go back
noun.person	Lisa
noun.person	Anderton
verb.communication	murmured
verb.contact	jabbed
noun.person	Lisa
noun.person	Ed Witwer
noun.person	Anderton
noun.person	Ed Witwer
noun.person	Lisa
noun.communication	card
verb.social	plotting
noun.person	Anderton
noun.person	Ed Witwer
noun.person	LEOPOLD KAPLAN
verb.possession	pocketed
noun.person	Anderton
verb.motion	packed
noun.person	Witwer
noun.state	conspiracy
noun.person	Witwer
noun.state	picture
noun.person	Lisa
noun.person	Witwer
verb.motion	get off
noun.location	frontier
noun.artifact	sports jacket
verb.competition	face
noun.person	main
noun.artifact	overcoat
noun.act	response
noun.person	Anderton
noun.artifact	sports jacket
noun.person	police officer
verb.motion	hustled
noun.artifact	limousine
verb.motion	closed in
verb.motion	shot off
verb.motion	jogged
noun.communication	motion
noun.person	Anderton
verb.motion	turned off
verb.change	blinked on
verb.motion	turned off
noun.person	Anderton
noun.person	main in
noun.artifact	overcoat
noun.person	Anderton
noun.artifact	residence
verb.contact	set out
noun.person	Anderton
verb.contact	slipped
verb.contact	moistened
noun.body	attitude
noun.attribute	sheen
noun.person	Anderton
noun.artifact	overcoat
verb.possession	pick
verb.contact	packing
verb.contact	Packing
noun.person	Anderton
noun.person	Anderton
noun.person	Leopold Kaplan
noun.person	Anderton
verb.communication	countered
noun.person	Commissioner of Police
verb.social	sent up
verb.communication	demanded
noun.person	Kaplan
noun.feeling	impatience
verb.cognition	surprise
noun.person	Leopold Kaplan
noun.group	Army
noun.group	Westbloc Alliance
noun.act	abolishment
noun.location	AFWA
noun.person	Anderton
noun.group	Army
verb.social	processed
noun.substance	duplicates
verb.body	Relaxing
verb.communication	demanded
noun.person	Kaplan
verb.change	shown up
noun.artifact	cards
noun.state	stature
verb.communication	contemplate
noun.cognition	strategy
verb.social	permitted
noun.person	Kaplan
verb.perception	scrutinized
noun.person	Anderton
noun.person	Anderton
noun.communication	prediction
noun.communication	card
verb.creation	fabricated
noun.group	clique
noun.group	police agency
verb.social	netted
noun.cognition	authority
noun.person	assistant
verb.social	steps
noun.person	Kaplan
verb.communication	affirmed
verb.cognition	intend
noun.person	Horrified
noun.person	Anderton
noun.person	Kaplan
verb.consumption	interested
verb.social	having
verb.communication	asserted
noun.person	Anderton
verb.possession	get hold of
noun.artifact	detention camp
noun.person	Witwer
verb.body	acting
noun.person	Kaplan
verb.stative	waver
noun.person	Anderton
noun.cognition	frame
verb.communication	sorry
noun.act	acting
noun.person	commissioner
noun.person	Anderton
noun.person	Witwer
noun.person	Anderton
noun.person	Kaplan
verb.contact	clicked on
noun.person	Witwer
verb.perception	blared
noun.communication	announcement
verb.contact	shelter
verb.social	assist
noun.person	criminal
verb.social	commit
noun.time	modern times
noun.communication	legal statutes
verb.social	implicate
verb.social	apprehending
noun.person	John Allison Anderton
noun.group	Precrime Agency
noun.group	Federal Westbloc Government
verb.contact	locating
verb.social	neutralizing
noun.person	Commissioner
noun.person	John Allison Anderton
noun.cognition	methodology
noun.person	murderer
verb.possession	forfeits
noun.state	rights
noun.attribute	privileges
noun.person	Anderton
noun.person	Kaplan
noun.person	Lisa
noun.person	Anderton
verb.communication	speculated
noun.person	Kaplan
noun.cognition	intentions
verb.social	Take
noun.communication	respect
verb.communication	concur
noun.person	Commissioner Witwer
verb.communication	neutralized
verb.weather	beat
noun.location	New York City
noun.artifact	police building
noun.person	Anderton
verb.social	act
noun.person	Anderton
verb.communication	went on
noun.quantity	Thousands
noun.artifact	detention camp
noun.person	Anderton
noun.person	pedestrians
verb.communication	checked off
noun.person	Witwer
noun.person	Briefly
noun.person	Anderton
verb.social	framed
noun.person	Anderton
noun.person	Commissioner of Police
noun.person	Anderton
noun.person	Witwer
noun.person	Kaplan
noun.person	official
noun.person	Anderton
noun.cognition	plot
noun.person	Kaplan
verb.social	goes wrong
noun.person	main
verb.social	framed
noun.person	Anderton
verb.change	break down
verb.social	commit
noun.person	Kaplan
noun.group	system
verb.motion	leaned over
noun.cognition	plot stuff
verb.social	framed
noun.person	Anderton
noun.state	insecurity
noun.event	squeal
verb.creation	roused
verb.contact	tugging
noun.artifact	brakes
verb.contact	gunned
noun.location	Under
noun.person	Anderton
verb.contact	lifted up
noun.person	Paid
verb.body	gasping
noun.event	crackle
noun.phenomenon	fire
verb.perception	echoed
noun.attribute	brilliance
noun.shape	swirls
noun.artifact	rent
noun.artifact	seat cushion
noun.artifact	sirens
verb.communication	wailed
verb.communication	grated
verb.perception	beating
noun.person	Anderton
verb.contact	plucked
verb.perception	throb
verb.social	orient
noun.person	Anderton
noun.person	Kaplan
noun.person	Anderton
verb.body	twisted
noun.person	Fleming
verb.motion	get here
noun.person	Anderton
verb.communication	contact
noun.communication	chuckle
noun.person	Anderton
noun.artifact	frameup
noun.person	Sharply
noun.person	Anderton
noun.body	front teeth
noun.attribute	Hostility
noun.person	Witwer
noun.feeling	resentment
verb.communication	kid
verb.change	worked out
verb.contact	pop
noun.person	Witwer
verb.change	wrapped up
noun.person	Witwer
noun.person	Commissioner
noun.person	criminal
noun.person	Anderton
verb.motion	Take off
noun.location	slum
noun.artifact	intersystem
verb.social	keep low
noun.person	Anderton
verb.communication	demanded
noun.person	Fleming
verb.contact	let go
noun.artifact	police car
noun.substance	pavement
noun.person	Kaplan
noun.location	wreck
noun.group	squad
verb.perception	stirring
verb.cognition	Consider
noun.person	Fleming
noun.group	police force
verb.perception	watches
verb.change	stays
noun.time	keel
verb.motion	Stumbling
noun.person	Anderton
verb.contact	knocked away
verb.motion	Get going
noun.person	Fleming
verb.possession	discard
noun.person	Anderton
verb.cognition	Study
noun.communication	identification cards
noun.person	Ernest Temple
noun.person	electrician
noun.possession	subsistence
noun.location	Buffalo
noun.quantity	dollars
noun.person	Anderton
noun.person	Ernest Temple
noun.artifact	cards
noun.attribute	measurements
noun.state	fingerprints
noun.cognition	brain - wave pattern
verb.cognition	stand comparison
noun.artifact	walletful
noun.artifact	cards
noun.artifact	ID cards
noun.quantity	dollars
verb.possession	pocketed
noun.communication	cards
verb.cognition	turned to
verb.cognition	perplexed
noun.attribute	majority
verb.communication	implies
noun.attribute	majority
noun.location	slum
noun.person	Anderton
verb.communication	Ignoring
verb.motion	stepped down
noun.person	Anderton
verb.contact	pulled down
noun.artifact	Bed
noun.artifact	dresser
noun.artifact	calendar
noun.act	insertion
noun.artifact	main stations
noun.person	criminal
noun.person	announcer
noun.feeling	indignation
noun.state	trust
verb.social	placed
verb.social	permitted
verb.competition	evade
noun.act	detection
noun.act	re
noun.time	tenure
noun.state	confinement
verb.change	sparing
noun.person	John Allison Anderton
noun.act	creation
noun.cognition	Precrime system
noun.cognition	detection
noun.person	criminals
noun.artifact	precogs
verb.cognition	previewing
verb.possession	transferring
noun.artifact	precogs
noun.artifact	wash bowl
verb.contact	bathing
noun.artifact	drugstore
noun.artifact	Band - aids
noun.artifact	comb
noun.artifact	toothbrush
noun.artifact	clothing store
noun.person	electrician
noun.person	Commissioner of Police
verb.perception	blared
noun.cognition	precogs
noun.location	genesis
noun.artifact	computers
noun.artifact	computers
verb.cognition	arrived
verb.consumption	utilize
noun.communication	majority report
noun.attribute	probability
noun.communication	agreement
noun.artifact	computers
verb.communication	indicates
noun.communication	results
noun.artifact	computers
noun.cognition	solutions
noun.person	Anderton
verb.body	Trembling
noun.event	blaring
noun.state	unanimity
noun.cognition	precogs
noun.act	acting
noun.person	Commissioner Witwer
verb.communication	explains
noun.communication	minority report
noun.event	variation
noun.person	mutant
noun.communication	futures
verb.possession	possessing
verb.change	altering
noun.group	Precrime Agency
noun.person	Frantically
noun.person	Anderton
noun.group	precogs
verb.communication	concurred
verb.stative	underlying
noun.communication	precog
noun.communication	minority report
noun.person	Page
noun.artifact	monkey block
noun.person	Page
verb.social	cover
noun.communication	minority
verb.emotion	swarmed
noun.artifact	phonebooth
noun.artifact	drugstore
verb.communication	dialled
noun.communication	vid
verb.cognition	recognized
noun.person	receptionist
noun.person	Page
noun.person	Witwer
noun.group	staff
verb.body	putting in
noun.communication	satellites
noun.person	Page
noun.person	Anderton
verb.perception	glanced around
verb.perception	paying
noun.person	shoppers
noun.artifact	merchandise
verb.social	going about
noun.act	routines
verb.contact	tied up
verb.perception	picture
noun.person	Page
noun.attribute	uncertainty
verb.motion	calling
verb.cognition	Ignoring
noun.person	Anderton
verb.perception	recognize
noun.person	receptionist
noun.person	Page
noun.act	turnovers
noun.person	Anderton
verb.cognition	Wait
noun.person	Anderton
noun.event	slam
noun.person	Page
noun.location	Central Park
noun.person	Anderton
noun.person	Page
noun.artifact	line - tap
noun.person	electrician
noun.person	Page
verb.motion	drop by
noun.cognition	computing
noun.animal	monkey
noun.communication	pause
noun.person	Page
noun.person	Anderton
noun.person	Page
verb.communication	struggling
verb.social	having
noun.artifact	intercom
noun.act	acting
noun.person	Commissioner
verb.motion	trail
noun.location	Entrance B
noun.location	level
noun.person	Anderton
verb.contact	hang up
verb.motion	pushing through
verb.contact	crammed
noun.artifact	cafeteria
verb.possession	locate
noun.act	wait
noun.person	Page
noun.person	Page
noun.person	Anderton
verb.motion	prowled
noun.animal	monkey
noun.person	Page
noun.person	Witwer
noun.food	hay
verb.communication	Ignoring
noun.person	Anderton
noun.artifact	control bank
noun.group	minority
noun.person	Page
noun.person	Anderton
verb.body	hunched
verb.stative	buried
noun.artifact	relays
noun.person	Anderton
verb.communication	contemplated
noun.person	Jerry
noun.person	testers
noun.state	corrosion
verb.contact	Placed
noun.artifact	training school
verb.creation	cultivated
noun.person	Jerry
noun.feeling	idiocy
verb.motion	Squatting
noun.person	Anderton
verb.creation	disassembling
noun.artifact	shields
noun.artifact	reels
noun.artifact	computers
noun.person	Jerry
verb.change	branched off
verb.contact	lifting out
verb.contact	fused
verb.communication	Consulting
noun.communication	section of tape
verb.stative	referred
noun.artifact	scanner
verb.possession	mounted
verb.stative	Holding
noun.artifact	tap
noun.artifact	transport
noun.person	Jerry
verb.cognition	misphased
noun.cognition	precognition
noun.person	Anderton
verb.social	commit
verb.cognition	integrated
noun.communication	assertion
noun.person	Anderton
noun.communication	datum
noun.person	Jerry
verb.communication	superseded
verb.social	commit
noun.person	Anderton
noun.communication	preview
verb.change	cancelled out
noun.substance	prophylaxis
noun.person	Jerry
verb.contact	outvoted
noun.person	Trembling
noun.person	Anderton
verb.contact	rewound
noun.artifact	head
verb.change	restored
noun.artifact	transport
noun.person	Witwer
noun.feeling	stupidity
verb.cognition	amazed
noun.person	Witwer
noun.person	Commissioner
verb.social	kept
noun.person	Witwer
verb.cognition	intend
verb.social	back down
noun.person	Anderton
noun.attribute	innocence
verb.communication	grated
noun.person	His
noun.feeling	dismay
verb.possession	displaying
verb.change	distorted
noun.person	Lisa
noun.person	Page
noun.person	Anderton
verb.communication	want
noun.person	Ed Witwer
noun.group	Page
verb.communication	broke off
noun.communication	influence
verb.stative	Be
noun.person	Lisa
noun.communication	reproach
verb.body	choked
verb.motion	taking off
noun.person	Anderton
noun.artifact	tap
verb.change	worked out
verb.motion	hurried
verb.motion	strode
noun.artifact	supply corridor
noun.state	gloom
verb.social	supervise
noun.artifact	cruiser
noun.person	Anderton
noun.communication	minority report
noun.person	Lisa
verb.contact	pinched
noun.artifact	relief map
noun.artifact	plants
noun.communication	minority
verb.cognition	misphased
verb.change	superseding
noun.artifact	camps
noun.person	Anderton
noun.person	Lisa
verb.body	reacted
noun.person	Lisa
noun.attribute	Uncertainty
noun.person	precogs
noun.person	Anderton
verb.change	concentrated
verb.social	tackle
verb.change	demolishes
noun.location	Kaplan
noun.person	Lisa
noun.artifact	cigarette case
verb.motion	go underground
noun.person	Lisa
noun.attribute	disguise
verb.consumption	smoked
noun.person	Lisa
noun.person	Kaplan
noun.person	general
noun.person	Witwer
verb.possession	got out
noun.person	Kaplan
verb.social	heads
noun.person	veteran
noun.person	High officers
noun.group	international
noun.group	sides
noun.artifact	productions
noun.communication	TV
noun.communication	coverage
verb.possession	costs
verb.social	commit
noun.communication	majority report
verb.communication	falsified
noun.person	Ed Witwer
noun.cognition	plot
noun.communication	minority report
noun.person	Ed Witwer
noun.person	Lisa
verb.social	acting
noun.cognition	good faith
noun.person	criminal
noun.communication	majority report
verb.stative	sitting
verb.contact	folded up
noun.person	Anderton
noun.person	Lisa
noun.person	Ed Witwer
verb.emotion	motivated
verb.cognition	believes in
noun.group	system
noun.person	Anderton
noun.person	Witwer
noun.communication	Nonsense
noun.person	Lisa
verb.communication	retorted
noun.person	originals
noun.person	Anderton
noun.person	Kaplan
verb.possession	gets hold
verb.communication	discredited
noun.act	error
noun.person	Ed Witwer
verb.social	taken in
verb.creation	thinking of
verb.motion	Leaning over
verb.contact	stubbed
noun.attribute	safety
noun.person	Anderton
noun.act	hesitation
verb.social	imprisoning
noun.person	Lisa
verb.possession	got out
noun.act	firing
noun.artifact	release
noun.communication	pause
noun.person	Anderton
verb.motion	turn the
noun.group	system
noun.feeling	selfish
noun.communication	sermon
noun.person	Anderton
noun.communication	defence
noun.act	behaviour
verb.communication	subscribe
noun.person	Lisa
verb.stative	Holding
noun.artifact	glove compartment
noun.artifact	craft
noun.attribute	slant
noun.person	Anderton
noun.person	Anderton
noun.state	footing
verb.communication	happed
noun.person	Fleming
verb.motion	lurching
verb.contact	lashing out
noun.person	Anderton
noun.person	Lisa
noun.person	Fleming
verb.communication	Grunting
noun.person	Fleming
noun.person	Anderton
noun.person	Fleming
noun.person	Lisa
verb.communication	factored in
noun.person	Lisa
verb.cognition	debated
noun.person	Fleming
verb.motion	crept into
noun.artifact	storage compartment
noun.person	Fleming
noun.artifact	reel of tape
noun.person	Witwer
noun.body	puddle
noun.person	Kaplan
noun.person	Anderton
noun.person	Kaplan
noun.person	Witwer
noun.person	Fleming
verb.motion	gout
noun.act	flub
verb.social	taking off
noun.person	Anderton
verb.change	warmed up
noun.person	Witwer
verb.social	separated
noun.person	Lisa
noun.person	Witwer
verb.social	supervise
verb.social	got away
noun.person	Fleming
noun.group	police patrol
verb.social	check
verb.motion	squatted
noun.person	Page
verb.possession	tipped off
noun.person	Witwer
noun.communication	disguise
verb.communication	broadcast
noun.person	Fleming
verb.contact	seized hold
noun.person	Lisa
verb.motion	Tossing
noun.person	Anderton
noun.body	temple
noun.person	Lisa
verb.communication	Ignoring
noun.person	Fleming
verb.contact	squeeze
noun.artifact	bullet wound
verb.body	gasping
noun.person	Anderton
noun.person	Fleming
noun.person	Fleming
verb.motion	Staggered
noun.person	Fleming
verb.contact	sagged
verb.cognition	Trying
verb.contact	collect
noun.person	Anderton
verb.body	Struggling
noun.person	Lisa
verb.motion	huddled over
verb.motion	crept back
noun.person	Anderton
noun.group	Army ordnance issue
noun.person	Fleming
noun.person	Fleming
noun.person	Tod Fleming
noun.person	Army Major
noun.person	General Leopold Kaplan
noun.person	Fleming
noun.person	International Veteran
noun.group	League
noun.person	Fleming
noun.person	Kaplan
noun.artifact	bread truck
verb.social	rigged
noun.person	Kaplan
noun.person	Kaplan
verb.possession	picked
verb.contact	packing
verb.social	making sure
noun.cognition	strategy
noun.person	Witwer
verb.social	arrest
noun.person	Anderton
verb.possession	get hold
noun.person	Witwer
verb.communication	Indicating
noun.artifact	communications circuit
noun.artifact	dashboard
noun.artifact	Get
noun.person	Witwer
verb.contact	dialled
noun.artifact	police headquarters
verb.perception	flashed by
noun.person	Ed Witwer
noun.person	Anderton
noun.person	Witwer
verb.body	blanched
noun.person	Lisa
noun.person	Anderton
noun.person	Anderton
verb.motion	getting back
noun.person	Witwer
verb.competition	giving yourself up
verb.communication	Speaking
noun.person	Anderton
noun.animal	monkey
verb.change	Make
noun.communication	Page
noun.person	Army
noun.person	Kaplan
noun.person	image
noun.person	Anderton
verb.possession	Picking
verb.possession	Transcribing
noun.artifact	duplicates
noun.cognition	precog
noun.person	Anderton
noun.person	Witwer
noun.person	Anderton
noun.person	Witwer
noun.artifact	police building
noun.artifact	escort ships
verb.motion	sped off
noun.person	Anderton
noun.artifact	detention camp
noun.person	Witwer
noun.attribute	uncertainty
noun.person	Wally Page
verb.competition	clamped down
noun.person	Witwer
noun.person	Anderton
verb.social	Letting
noun.artifact	monkey block
noun.group	Army
noun.group	Army
verb.communication	called back
noun.person	Kaplan
noun.group	Army
noun.artifact	Barracks
noun.group	R-3
verb.stative	blocking
noun.act	civil war
noun.person	Lisa
noun.state	bruise
noun.person	Witwer
verb.communication	demanded
noun.person	Fleming
noun.location	Facing
noun.person	Anderton
verb.cognition	stopped
verb.cognition	pretending
verb.cognition	Plotting
verb.communication	plotting
verb.communication	assert
noun.person	Witwer
verb.social	turn
noun.person	Kaplan
noun.person	Anderton
noun.cognition	Precrime system
noun.quantity	Heads
noun.act	tails
verb.competition	lose
noun.group	The Army
verb.cognition	discredits
noun.cognition	strategy
verb.social	risking
noun.group	Army
verb.competition	lost out
noun.person	Fleming
noun.person	Lisa
noun.location	Westbloc
verb.creation	demilitarised
noun.person	Officers
noun.person	Kaplan
verb.social	retired
noun.person	Anderton
verb.emotion	sympathize
verb.social	divide up
noun.group	authority
noun.person	Kaplan
noun.person	Witwer
verb.motion	come around
verb.social	function
noun.group	Senate
verb.social	abolish
noun.person	Witwer
noun.person	Anderton
verb.perception	publicized
verb.communication	retract
noun.person	Witwer
noun.person	police officer
noun.state	status quo
noun.person	Anderton
noun.person	Kaplan
noun.artifact	precogs
noun.person	Donna
noun.person	Mike
verb.social	Choosing
verb.possession	laid out
noun.artifact	reels
noun.artifact	transport mechanism
verb.consumption	utilized
noun.person	Jerry
noun.location	path
noun.location	Kaplan
verb.contact	kidnapped
noun.person	Anderton
verb.motion	drove home
verb.motion	Taking
noun.location	Kaplan
noun.group	organization GHQ
noun.group	International Veteran ’s League
noun.person	Anderton
noun.communication	ultimatum
verb.social	disband
verb.competition	face
noun.act	hostilities
noun.group	Army
noun.person	Anderton
noun.person	Police Commissioner
noun.group	Senate
noun.possession	support
noun.state	civil
noun.group	Senate
verb.communication	ratified
noun.event	dismemberment
noun.group	police system
verb.communication	decreed
verb.contact	Taking
noun.group	corps
noun.person	Anderton
noun.person	Kaplan
noun.person	Veteran
noun.group	’s League
noun.person	Kaplan
verb.change	patched up
noun.act	coup
verb.communication	rewound
verb.creation	previewed
noun.person	precogs
verb.creation	present
noun.person	Mike
noun.person	Anderton
noun.person	Kaplan
noun.cognition	plot
noun.location	beginning
verb.communication	jibe
noun.person	Donna
verb.contact	put away
noun.artifact	monkey block
noun.person	Witwer
noun.person	Anderton
verb.motion	Moving
noun.group	troops
noun.person	Rifles
noun.person	soldiers
noun.artifact	pennants
noun.person	AFWA
noun.group	rally
noun.person	Witwer
noun.person	Kaplan
noun.person	Anderton
noun.communication	minority report
verb.communication	demand
noun.group	Senate
verb.social	disband
verb.social	arresting
verb.social	Rule
noun.group	Senate
noun.person	Witwer
noun.person	Anderton
verb.stative	fits
noun.act	glint
noun.person	Witwer
noun.communication	majority report
verb.cognition	superseded
noun.person	Anderton
noun.communication	statutes
noun.act	Life imprisonment
verb.change	commuted
noun.location	frontier
noun.person	Anderton
noun.act	evils
noun.person	Kaplan
noun.person	Anderton
noun.person	Fleming
verb.cognition	changed
noun.communication	minority report
noun.person	Anderton
verb.social	murder
noun.person	Kaplan
noun.person	Police Commissioner
verb.change	died out
noun.artifact	police car
noun.group	Army
noun.group	rally
noun.person	Fleming
verb.contact	Putting
noun.group	rally
noun.group	Army
noun.artifact	armament
noun.group	Army
noun.artifact	speaker ’s stand
noun.communication	banner
noun.communication	emblem
noun.group	combined powers
noun.act	corrosion
noun.group	AFWA Veteran ’s League
noun.group	enemy
noun.person	general
noun.person	general
noun.artifact	distinctions
verb.contact	Occupying
noun.artifact	rows
noun.group	AFWA
noun.group	command
noun.artifact	banners
verb.motion	swirled
noun.act	pageant
noun.person	dignitaries
noun.group	Veteran ’s League
noun.group	police units
verb.social	kept
noun.group	Army
verb.consumption	maintain
noun.communication	booming
verb.stative	packed
noun.person	Anderton
noun.location	mod
verb.cognition	sense
noun.person	Anderton
noun.group	Army
noun.person	Kaplan
noun.person	General Kaplan
noun.artifact	pocket watch
noun.artifact	cane
noun.person	Kaplan
noun.attribute	mothballs
noun.group	staff
noun.artifact	medals
noun.artifact	short
noun.artifact	sword
noun.person	Noticing Anderton
noun.person	General Kaplan
verb.motion	broke away
verb.motion	strode
noun.person	Commissioner
noun.event	surprise
noun.person	Anderton
verb.body	holding out
verb.social	taken in
noun.person	Commissioner
noun.person	Anderton
noun.person	Witwer
noun.artifact	reel of tape
noun.person	Kaplan
noun.person	General Kaplan
noun.feeling	humour
noun.group	Army
verb.social	brought
noun.person	Anderton
verb.communication	accused
noun.person	General Kaplan
noun.person	Anderton
noun.person	Fleming
